DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
12849032.21,911.19,47.54,902.57,754.89,0,0,0,0,0,0,
12849021.99,359.66,38.99,355.15,618.27,0,0,0,0,0,0,
12849011.69,350.92,19.62,340.06,310.51,0,0,0,0,0,0,
12849001.49,411.44,28.01,402.97,442.32,0,0,0,0,0,0,
12848991.29,423.17,22.24,418.6,352,0,0,0,0,0,0,
12848981.07,870.61,44.42,868.66,708.31,0,0,0,0,0,0,
12848970.86,324.8,34.5,311.3,546.95,0,0,0,0,0,0,
12848960.66,288.19,16.3,283.22,260.74,0,0,0,0,0,0,
12848950.47,549.16,35.4,544.42,560.79,0,0,0,0,0,0,
12848940.25,893.42,47.32,894.65,756.24,0,0,0,0,0,0,
12848930.03,379.4,40.18,370.12,638.83,0,0,0,0,0,0,
12848919.81,375.16,19.19,361.24,302.61,0,0,0,0,0,0,
12848909.60,362.14,28.06,355.58,441.56,0,0,0,0,0,0,
12848899.41,567.85,43.64,563.77,696.19,0,0,0,0,0,0,
12848889.19,807.17,35.19,803.89,562.07,0,0,0,0,0,0,
12848878.98,343.44,25.5,331.2,402.05,0,0,0,0,0,0,
12848868.76,295.94,25.09,291.5,399.44,0,0,0,0,0,0,
12848858.56,444.43,23.06,438.45,365.09,0,0,0,0,0,0,
12848848.35,722.27,46.13,711.7,733.1,0,0,0,0,0,0,
12848838.15,533.38,39.67,525.28,631.39,0,0,0,0,0,0,
12848827.93,399.24,20.7,384.41,327.11,0,0,0,0,0,0,
12848817.73,344.84,27.1,336.7,428.1,0,0,0,0,0,0,
12848807.52,403.76,18.22,393.56,284.75,0,0,0,0,0,0,
12848797.31,968.29,44.04,957.92,701.85,0,0,0,0,0,0,
12848787.12,295.45,40.57,282.01,642.2,0,0,0,0,0,0,
12848776.90,334.39,16.84,321.44,265.36,0,0,0,0,0,0,
12848766.71,473.24,30.88,465.34,488.91,0,0,0,0,0,0,
12848756.50,809.76,51.85,806.55,825.23,0,0,0,0,0,0,
12848746.28,531.17,39.3,519.17,621.23,0,0,0,0,0,0,
12848736.07,410.45,21.17,399.78,333.52,0,0,0,0,0,0,
12848725.84,366.1,28.1,362.52,444.9,0,0,0,0,0,0,
12848715.62,648.08,48.34,648.85,772.26,0,0,0,0,0,0,
12848705.39,721.15,35.22,712.36,560.74,0,0,0,0,0,0,
12848695.17,390.75,23.18,371.44,366.09,0,0,0,0,0,0,
12848684.95,292.57,23.35,284.28,369.32,0,0,0,0,0,0,
12848674.75,589.32,32.23,581.43,508.7,0,0,0,0,0,0,
12848664.56,905.83,44.07,899.09,701.31,0,0,0,0,0,0,
12848654.36,329.15,37.86,320.45,601.25,0,0,0,0,0,0,
12848644.17,298.11,16.6,288.03,263.11,0,0,0,0,0,0,
12848633.97,443.65,29.5,435.19,465.91,0,0,0,0,0,0,
12848623.76,723.29,51.53,719.06,819.87,0,0,0,0,0,0,
12848613.54,588.88,38.14,580.51,605.72,0,0,0,0,0,0,
12848603.32,420.71,20.72,404.81,327.18,0,0,0,0,0,0,
12848593.11,342.6,28.3,332.78,448.2,0,0,0,0,0,0,
12848582.92,574.21,41.95,569.94,667.51,0,0,0,0,0,0,
12848572.68,833.41,34.81,826.07,551.57,0,0,0,0,0,0,
12848562.43,318.71,26.09,310.04,414.12,0,0,0,0,0,0,
12848552.20,344.5,26.09,330.31,412.73,0,0,0,0,0,0,
12848542.00,574.52,30.45,570.33,482.58,0,0,0,0,0,0,
12848531.68,943,44.84,943.94,711.32,0,0,0,0,0,0,
12848521.47,310.64,39.96,304.58,637.94,0,0,0,0,0,0,
12848511.26,303.42,15.91,294.53,252.14,0,0,0,0,0,0,
12848501.06,472.75,31.74,465.58,500.25,0,0,0,0,0,0,
12848490.86,572.53,46.47,564.36,738.7,0,0,0,0,0,0,
12848480.63,699.26,36.43,703.89,581.12,0,0,0,0,0,0,
12848470.42,426.36,23.32,416.24,370.16,0,0,0,0,0,0,
12848460.19,271.24,21.9,267.9,348.4,0,0,0,0,0,0,
12848450.00,599.94,32.53,598.07,517.47,0,0,0,0,0,0,
12848439.78,869.89,45.03,870.06,718.08,0,0,0,0,0,0,
12848429.56,315.69,34.09,304.02,541.45,0,0,0,0,0,0,
12848419.37,288.18,16.69,280.67,265.52,0,0,0,0,0,0,
12848409.14,484.65,29.48,475.01,465.29,0,0,0,0,0,0,
12848398.93,836.12,50.97,831.95,811.67,0,0,0,0,0,0,
12848388.73,481.84,39.29,478.26,626.18,0,0,0,0,0,0,
12848378.53,392.99,20.05,382.35,316.5,0,0,0,0,0,0,
12848368.31,393.16,28.77,383.8,450.99,0,0,0,0,0,0,
12848358.11,484.92,30.86,479.44,492.14,0,0,0,0,0,0,
12848347.88,851.07,40.74,841.06,647.58,0,0,0,0,0,0,
12848337.67,315.2,29.29,294.3,463.35,0,0,0,0,0,0,
12848327.46,283.99,25.25,279.32,401.83,0,0,0,0,0,0,
12848317.26,479.92,23.73,474.53,374.59,0,0,0,0,0,0,
12848307.04,783.97,48.37,776.89,770.78,0,0,0,0,0,0,
12848296.83,500.19,39.2,487.37,622.55,0,0,0,0,0,0,
12848286.61,416.85,20.73,401.5,325.91,0,0,0,0,0,0,
12848276.41,354.76,27.53,348.09,435.13,0,0,0,0,0,0,
12848266.20,640.91,47.41,638.22,755.72,0,0,0,0,0,0,
12848255.96,760.88,35.88,752.9,571.87,0,0,0,0,0,0,
12848245.76,386.75,24.59,371.11,385.53,0,0,0,0,0,0,
12848235.54,322.61,25.33,313.05,399.48,0,0,0,0,0,0,
12848225.34,603.21,33.45,597.02,529.01,0,0,0,0,0,0,
12848215.14,889.61,44.62,889.23,711.56,0,0,0,0,0,0,
12848204.93,336.53,36.1,327.23,570.88,0,0,0,0,0,0,
12848194.74,301.72,17.12,296.14,268.95,0,0,0,0,0,0,
12848184.54,504.64,33.28,504.87,528.76,0,0,0,0,0,0,
12848174.34,852.68,47.78,850.56,760.96,0,0,0,0,0,0,
12848164.12,420.99,39.04,417.1,622.51,0,0,0,0,0,0,
12848153.91,380.62,19.79,366.95,314.84,0,0,0,0,0,0,
12848143.69,386.26,26.93,378.06,424.74,0,0,0,0,0,0,
12848133.49,712.89,53.84,705.72,856.69,0,0,0,0,0,0,
12848123.26,678.81,36.69,661.62,582.36,0,0,0,0,0,0,
12848113.06,349.51,16.37,335.31,256.08,0,0,0,0,0,0,
12848102.85,347.69,26.83,335.22,425.46,0,0,0,0,0,0,
12848092.65,604.43,32.19,605.22,513.6,0,0,0,0,0,0,
12848082.40,894.9,44.3,891.05,706.87,0,0,0,0,0,0,
12848072.19,324.41,36.13,305.7,568.27,0,0,0,0,0,0,
12848061.99,313.61,17.2,300.63,270.89,0,0,0,0,0,0,
12848051.79,485.98,32.23,481.08,510.42,0,0,0,0,0,0,
12848041.57,819.39,49.37,818.21,786.82,0,0,0,0,0,0,
12848031.35,467.64,39.17,458.64,622.79,0,0,0,0,0,0,
12848021.13,391.26,20.16,377.58,319.64,0,0,0,0,0,0,
12848010.91,381.02,27.56,372.17,433.37,0,0,0,0,0,0,
12848000.72,679.9,51.24,673.56,811,0,0,0,0,0,0,
12847990.50,719.58,37.49,706.26,596.69,0,0,0,0,0,0,
12847980.28,431.54,24.36,413.94,385.4,0,0,0,0,0,0,
12847970.06,259.19,18.92,253.44,298.92,0,0,0,0,0,0,
12847959.85,621.44,36.03,617.48,571.86,0,0,0,0,0,0,
12847949.66,877.1,44.38,871.54,708.12,0,0,0,0,0,0,
12847939.46,319.75,33.26,311.75,528.19,0,0,0,0,0,0,
12847929.26,309.15,17.42,299.31,276.05,0,0,0,0,0,0,
12847919.05,533.88,35.23,531.6,559.93,0,0,0,0,0,0,
12847908.83,886.69,46.72,881.8,744.17,0,0,0,0,0,0,
12847898.63,346.62,37.15,347.27,592.01,0,0,0,0,0,0,
12847888.40,395.6,20.38,387.48,324.95,0,0,0,0,0,0,
12847878.19,365.65,27.8,357.51,438.29,0,0,0,0,0,0,
12847867.98,671.72,49.93,665.31,794.56,0,0,0,0,0,0,
12847857.75,732.71,36.29,728.47,578.77,0,0,0,0,0,0,
12847847.51,403.48,24.51,388.21,385.78,0,0,0,0,0,0,
12847837.28,281.12,21.87,277.98,346.44,0,0,0,0,0,0,
12847827.08,622.95,34.63,619.04,546.26,0,0,0,0,0,0,
12847816.85,877.19,45.43,870.83,724.52,0,0,0,0,0,0,
12847806.65,333.18,32.79,313,517.01,0,0,0,0,0,0,
12847796.45,298.78,16.28,290.9,259.62,0,0,0,0,0,0,
12847786.26,552.18,36.15,548.1,572.27,0,0,0,0,0,0,
12847776.04,758.77,46.16,759.52,736.76,0,0,0,0,0,0,
12847765.80,499.78,39.33,498.63,626.43,0,0,0,0,0,0,
12847755.59,421.57,21.47,411.36,341.02,0,0,0,0,0,0,
12847745.39,299.95,21.59,295.06,340.81,0,0,0,0,0,0,
12847735.19,579.6,43.43,580.91,691.7,0,0,0,0,0,0,
12847724.95,824.41,36.18,819.3,576.01,0,0,0,0,0,0,
12847714.74,309.05,27.1,293.79,426.83,0,0,0,0,0,0,
12847704.52,344.61,26.64,331.38,421.34,0,0,0,0,0,0,
12847694.32,586.11,30.77,578.2,486.82,0,0,0,0,0,0,
12847684.10,962.28,44.66,955.34,712.64,0,0,0,0,0,0,
12847673.88,282.81,39.9,274.11,630.35,0,0,0,0,0,0,
12847663.67,340.45,17.32,328.08,270.74,0,0,0,0,0,0,
12847653.47,436.39,28.92,428.71,455.34,0,0,0,0,0,0,
12847643.26,676.65,52.08,677.11,830.18,0,0,0,0,0,0,
12847633.05,648.56,38.25,636.26,609.09,0,0,0,0,0,0,
12847622.85,436.47,21.51,417.18,340.44,0,0,0,0,0,0,
12847612.63,328.8,23.9,322.75,377.77,0,0,0,0,0,0,
12847602.37,486.41,25.98,480.88,411.69,0,0,0,0,0,0,
12847592.13,899.32,45.34,898.44,722.59,0,0,0,0,0,0,
12847581.92,316.26,35.84,317.34,573.02,0,0,0,0,0,0,
12847571.72,283.63,15.81,271.17,249.22,0,0,0,0,0,0,
12847561.53,527.61,34.41,519.24,544.88,0,0,0,0,0,0,
12847551.31,866.6,49.1,857.4,782.46,0,0,0,0,0,0,
12847541.10,386.56,36.97,384.05,586.27,0,0,0,0,0,0,
12847530.88,407.27,20.23,396.55,318.7,0,0,0,0,0,0,
12847520.67,314.29,22.64,309.57,359.14,0,0,0,0,0,0,
12847510.48,588.26,40.32,586.34,641.64,0,0,0,0,0,0,
12847500.24,840.95,39.03,836.23,623.76,0,0,0,0,0,0,
12847490.04,333.72,30.25,319.26,473.98,0,0,0,0,0,0,
12847479.83,310.89,26,307.44,412.78,0,0,0,0,0,0,
12847469.64,569.79,28.72,564.57,455.5,0,0,0,0,0,0,
12847459.42,930.6,44.32,926.43,705.76,0,0,0,0,0,0,
12847449.20,303.02,38.78,295.67,617.88,0,0,0,0,0,0,
12847439.00,360.06,19.5,343.51,309.26,0,0,0,0,0,0,
12847428.80,407.13,26.65,399.27,421.07,0,0,0,0,0,0,
12847418.58,757.32,54.99,753.49,875.53,0,0,0,0,0,0,
12847408.37,609.08,38.98,607.78,622.64,0,0,0,0,0,0,
12847398.14,424.24,20.7,418.07,328.02,0,0,0,0,0,0,
12847387.94,362.03,27.21,349.47,428.04,0,0,0,0,0,0,
12847377.72,598.58,45.57,592.58,725.49,0,0,0,0,0,0,
12847367.49,806.75,35.43,798.35,562.63,0,0,0,0,0,0,
12847357.29,344.6,24.82,329.63,391.3,0,0,0,0,0,0,
12847347.08,347.79,26.42,336.86,418.63,0,0,0,0,0,0,
12847336.88,572.8,31.32,572.11,497.36,0,0,0,0,0,0,
12847326.67,923.08,43.47,923.91,695.62,0,0,0,0,0,0,
12847316.45,318.49,39.64,306.54,627.88,0,0,0,0,0,0,
12847306.25,288.08,15.82,277.53,250.09,0,0,0,0,0,0,
12847296.05,468.76,30.89,464.56,488.49,0,0,0,0,0,0,
12847285.83,819.61,51.8,818.25,823.46,0,0,0,0,0,0,
12847275.61,519.6,39.12,501.77,619.4,0,0,0,0,0,0,
12847265.39,378.88,19.42,361.38,306.97,0,0,0,0,0,0,
12847255.20,366.65,28.28,358.59,447.52,0,0,0,0,0,0,
12847245.00,415.97,19.51,407.87,305.8,0,0,0,0,0,0,
12847234.80,908.93,41.66,903.55,663.93,0,0,0,0,0,0,
12847224.60,298.52,40.03,285.56,632.88,0,0,0,0,0,0,
12847214.38,348.24,18.69,334.71,293.72,0,0,0,0,0,0,
12847204.17,425.32,28.03,412.38,439.27,0,0,0,0,0,0,
12847193.98,561.66,46.1,555.13,732.31,0,0,0,0,0,0,
12847183.75,735.9,33.6,729.76,533.25,0,0,0,0,0,0,
12847173.54,365.72,24.33,352.93,384.81,0,0,0,0,0,0,
12847163.32,308.83,25.05,300.57,396.21,0,0,0,0,0,0,
12847153.13,612.48,32.86,605.4,520.23,0,0,0,0,0,0,
12847142.91,909.63,45.43,898.48,720.63,0,0,0,0,0,0,
12847132.71,327.79,35.79,313.44,566.08,0,0,0,0,0,0,
12847122.52,307.26,16.92,293.17,264.65,0,0,0,0,0,0,
12847112.32,538.96,35.33,530.1,557.46,0,0,0,0,0,0,
12847102.11,867.65,47.34,863.51,753.61,0,0,0,0,0,0,
12847091.89,405.95,38.68,400.83,616.89,0,0,0,0,0,0,
12847081.67,354.56,19.24,335.13,303.52,0,0,0,0,0,0,
12847071.46,358.6,27.33,351.33,433.86,0,0,0,0,0,0,
12847061.26,467.88,24.55,465,388.94,0,0,0,0,0,0,
12847051.06,888.57,45.08,883.9,717.99,0,0,0,0,0,0,
12847040.85,330.61,33.69,322.63,535.79,0,0,0,0,0,0,
12847030.65,285.53,16.88,275.61,266.66,0,0,0,0,0,0,
12847020.44,555.84,34.78,545.1,549.51,0,0,0,0,0,0,
12847010.24,648.91,45.11,643.9,718.23,0,0,0,0,0,0,
12847000.03,556.96,37.68,545.68,599.44,0,0,0,0,0,0,
12846989.78,424.94,20.31,417.38,323.39,0,0,0,0,0,0,
12846979.56,352.27,27.18,348.96,431.24,0,0,0,0,0,0,
12846969.35,598.71,45.55,598.33,725.62,0,0,0,0,0,0,
12846959.13,809.6,34.76,803.81,551.89,0,0,0,0,0,0,
12846948.93,341.73,25.95,327.37,406.57,0,0,0,0,0,0,
12846938.71,348.2,26.6,338.89,419.46,0,0,0,0,0,0,
12846928.50,576.68,30.7,568.19,485.6,0,0,0,0,0,0,
12846918.30,943.13,41.83,935.86,667.16,0,0,0,0,0,0,
12846908.08,276.06,39.36,269.21,627.03,0,0,0,0,0,0,
12846897.87,352.17,18.13,331.38,283.96,0,0,0,0,0,0,
12846887.67,423.92,27.88,411.08,439.32,0,0,0,0,0,0,
12846877.46,789.63,54.06,780.73,859.97,0,0,0,0,0,0,
12846867.24,586.29,39.28,570.5,622.78,0,0,0,0,0,0,
12846857.02,412.09,20.38,400.62,322.38,0,0,0,0,0,0,
12846846.83,371.96,29.69,364.07,470.98,0,0,0,0,0,0,
12846836.63,497.5,23.63,487.94,372.53,0,0,0,0,0,0,
12846826.41,875.4,44.86,862.55,709.59,0,0,0,0,0,0,
12846816.21,318.19,32.5,302.8,517.98,0,0,0,0,0,0,
12846806.01,294.84,17.83,287.72,283.38,0,0,0,0,0,0,
12846795.79,536.61,32.49,535.46,516.29,0,0,0,0,0,0,
12846785.60,890.23,47.14,887.35,750.6,0,0,0,0,0,0,
12846775.38,363.91,38.56,367.59,614.66,0,0,0,0,0,0,
12846765.16,405.17,20.26,393.17,319.34,0,0,0,0,0,0,
12846754.96,373.41,28.71,369.64,450.01,0,0,0,0,0,0,
12846744.76,676.65,50.2,672.57,800.39,0,0,0,0,0,0,
12846734.54,725.53,35.06,715.25,556.38,0,0,0,0,0,0,
12846724.33,406.12,23.54,385.67,369.91,0,0,0,0,0,0,
12846714.12,298.36,23.21,289.16,367.61,0,0,0,0,0,0,
12846703.92,616.64,33.84,609.72,535.62,0,0,0,0,0,0,
12846693.69,883.74,45.13,886.25,721.25,0,0,0,0,0,0,
12846683.49,329.42,35.25,323.34,556.32,0,0,0,0,0,0,
12846673.30,308.43,17.02,297.56,268.89,0,0,0,0,0,0,
12846663.10,520.47,34.03,515.13,538.93,0,0,0,0,0,0,
12846652.87,886.52,47.13,883.77,752.4,0,0,0,0,0,0,
12846642.66,383.47,39.34,372.32,626.74,0,0,0,0,0,0,
12846632.45,374.74,19.59,364.16,312.82,0,0,0,0,0,0,
12846622.25,400.23,26.76,395.85,423.68,0,0,0,0,0,0,
12846612.03,730.36,54.51,727.43,869.14,0,0,0,0,0,0,
12846601.79,649.36,39.91,638.21,632.17,0,0,0,0,0,0,
12846591.57,430.67,20.75,416.66,325.37,0,0,0,0,0,0,
12846581.36,315.53,23.47,309.21,367.66,0,0,0,0,0,0,
12846571.17,614.18,45.95,610.57,731.75,0,0,0,0,0,0,
12846560.94,819.11,35.54,818.8,568.83,0,0,0,0,0,0,
12846550.73,311.13,26.01,297.56,410.59,0,0,0,0,0,0,
12846540.53,278.63,21.12,269.36,334.6,0,0,0,0,0,0,
12846530.33,485.54,27.35,473.3,429.28,0,0,0,0,0,0,
12846520.12,524.16,43.71,514.13,694.6,0,0,0,0,0,0,
12846509.90,717.66,35.62,704.08,568.24,0,0,0,0,0,0,
12846499.69,395.09,23.36,379.77,367.37,0,0,0,0,0,0,
12846489.48,296.47,22.72,292.36,360.55,0,0,0,0,0,0,
12846479.29,583.24,32.9,583.37,523.9,0,0,0,0,0,0,
12846469.09,904.66,42.79,901.6,682.67,0,0,0,0,0,0,
12846458.89,332.35,37.9,319.12,601.5,0,0,0,0,0,0,
12846448.70,294.64,15.97,289.87,254.38,0,0,0,0,0,0,
12846438.49,507.13,33.69,506.06,536.11,0,0,0,0,0,0,
12846428.27,855.16,49.32,855.01,787.06,0,0,0,0,0,0,
12846418.06,449.85,39.3,448.69,623.83,0,0,0,0,0,0,
12846407.84,394.46,20.52,383.75,324.62,0,0,0,0,0,0,
12846397.64,370.01,27.82,363.76,440.98,0,0,0,0,0,0,
12846387.44,556.47,42.99,550.96,684,0,0,0,0,0,0,
12846377.22,803.78,35.86,801.3,569.21,0,0,0,0,0,0,
12846367.01,348.53,25.61,328.95,405,0,0,0,0,0,0,
12846356.78,300.49,24.41,288.75,386.22,0,0,0,0,0,0,
12846346.59,546.7,28.69,536.19,452.34,0,0,0,0,0,0,
12846336.37,696.57,42.29,691.42,673.5,0,0,0,0,0,0,
12846326.15,470.95,39.21,465.53,625.23,0,0,0,0,0,0,
12846315.93,411.45,20.57,401.89,324.68,0,0,0,0,0,0,
12846305.72,379.24,28.54,374.76,451.45,0,0,0,0,0,0,
12846295.53,669.03,49.91,665.2,794.13,0,0,0,0,0,0,
12846285.31,719.22,36.87,708.05,587.17,0,0,0,0,0,0,
12846275.11,432.35,24.16,421.61,383.57,0,0,0,0,0,0,
12846264.89,294.22,22.04,289.66,348.65,0,0,0,0,0,0,
12846254.68,609.43,37.69,607.93,599.6,0,0,0,0,0,0,
12846244.46,850.88,42.81,849.93,682.28,0,0,0,0,0,0,
12846234.25,307.87,30.49,300.83,483.79,0,0,0,0,0,0,
12846224.05,301,25.18,292.38,398.22,0,0,0,0,0,0,
12846213.83,590.41,30.23,583.71,474.36,0,0,0,0,0,0,
12846203.60,922.1,45.28,918.31,722.36,0,0,0,0,0,0,
12846193.39,314.02,38.58,310.58,615.45,0,0,0,0,0,0,
12846183.18,373.21,19.08,352.36,299.36,0,0,0,0,0,0,
12846172.98,431.58,28.68,419.4,450.14,0,0,0,0,0,0,
12846162.78,751.94,53.97,744.36,858.84,0,0,0,0,0,0,
12846152.57,607.9,38.36,596.7,609.35,0,0,0,0,0,0,
12846142.35,448.33,21.7,437.13,344.71,0,0,0,0,0,0,
12846132.14,311.68,22.95,308.09,363.67,0,0,0,0,0,0,
12846121.95,589.03,43.8,590.29,698.16,0,0,0,0,0,0,
12846111.71,825.8,35.86,824.59,570.18,0,0,0,0,0,0,
12846101.48,295.59,26.87,295.23,428.88,0,0,0,0,0,0,
12846091.26,342.59,26.95,333.71,427.68,0,0,0,0,0,0,
12846081.06,567.07,29.71,564.68,473.55,0,0,0,0,0,0,
12846070.85,951.21,44.27,952.61,706.36,0,0,0,0,0,0,
12846060.64,279.71,40.63,276.84,644.84,0,0,0,0,0,0,
12846050.44,359.13,16.7,349.19,264.34,0,0,0,0,0,0,
12846040.24,484.99,31.16,475.45,487.78,0,0,0,0,0,0,
12846030.03,807.49,52.18,804.72,832.23,0,0,0,0,0,0,
12846019.81,529.6,38.63,515.51,612.82,0,0,0,0,0,0,
12846009.59,415.81,20.26,392.73,318.1,0,0,0,0,0,0,
12845999.40,374.74,28.92,366.47,457.4,0,0,0,0,0,0,
12845989.20,666.01,49.4,660.58,786.41,0,0,0,0,0,0,
12845978.97,722.88,34.46,705.7,544.46,0,0,0,0,0,0,
12845968.76,401.17,24.78,381.09,392.66,0,0,0,0,0,0,
12845958.43,276.77,21.58,266.95,340.21,0,0,0,0,0,0,
12845948.22,618.83,36.46,613.39,578.2,0,0,0,0,0,0,
12845938.01,881.68,43.81,877.81,697.69,0,0,0,0,0,0,
12845927.79,320.62,33.01,306.76,522.8,0,0,0,0,0,0,
12845917.59,291.21,15.66,279.39,247.56,0,0,0,0,0,0,
12845907.38,478.26,30.2,468.5,477.16,0,0,0,0,0,0,
12845897.17,836.8,51.43,834.95,820.45,0,0,0,0,0,0,
12845886.96,488.84,38.99,484.87,621.66,0,0,0,0,0,0,
12845876.74,387,19.98,382.61,317.83,0,0,0,0,0,0,
12845866.53,386.92,28.81,385.43,456.37,0,0,0,0,0,0,
12845856.33,417.28,20.74,417.19,329.78,0,0,0,0,0,0,
12845846.14,899.93,43.85,901.48,697.19,0,0,0,0,0,0,
12845835.91,330.03,36.56,315.57,584.11,0,0,0,0,0,0,
12845825.72,285.09,16.29,277.07,258.5,0,0,0,0,0,0,
12845815.52,515.18,33.68,508.77,533.27,0,0,0,0,0,0,
12845805.29,873.62,48.53,870.5,773.13,0,0,0,0,0,0,
12845795.08,416.11,39.77,413.31,630.17,0,0,0,0,0,0,
12845784.88,399.68,20.08,389.04,317.69,0,0,0,0,0,0,
12845774.67,386.87,28.13,374.88,441.94,0,0,0,0,0,0,
12845764.46,673.97,51.05,665.25,811.96,0,0,0,0,0,0,
12845754.24,714.56,35.63,708.82,567.67,0,0,0,0,0,0,
12845744.03,421.8,24.92,407.74,392.28,0,0,0,0,0,0,
12845733.77,291.3,21.49,286.56,339.4,0,0,0,0,0,0,
12845723.56,612.21,38.54,609.38,611.71,0,0,0,0,0,0,
12845713.36,857.37,41.79,855.55,667.4,0,0,0,0,0,0,
12845703.14,320.86,31.61,308.75,499.5,0,0,0,0,0,0,
12845692.93,280.51,23.53,274.98,374.28,0,0,0,0,0,0,
12845682.72,497.48,24.57,490.89,387.71,0,0,0,0,0,0,
12845672.52,728.56,48.17,723.45,763.94,0,0,0,0,0,0,
12845662.31,547.16,39.57,550.47,633.14,0,0,0,0,0,0,
12845652.09,405.75,19.91,391.9,318.96,0,0,0,0,0,0,
12845641.87,354.37,27.57,350.24,437.37,0,0,0,0,0,0,
12845631.67,570.75,42.57,569.41,678.02,0,0,0,0,0,0,
12845621.45,818.99,34.9,816.14,556.71,0,0,0,0,0,0,
12845611.24,328.23,26.07,312.27,409.06,0,0,0,0,0,0,
12845601.01,347.62,26.98,335.88,428.08,0,0,0,0,0,0,
12845590.82,533.33,28.55,527.62,452.28,0,0,0,0,0,0,
12845580.60,751.95,42.65,750.23,679.51,0,0,0,0,0,0,
12845570.39,438.09,38.56,432.26,614.49,0,0,0,0,0,0,
12845560.17,386.21,20.01,375.7,318.55,0,0,0,0,0,0,
12845549.97,372.26,27.36,367.12,433.82,0,0,0,0,0,0,
12845539.75,648.72,49.46,643.04,788.72,0,0,0,0,0,0,
12845529.53,740.98,36.54,728.82,581.45,0,0,0,0,0,0,
12845519.32,395.29,23.83,386.39,375.69,0,0,0,0,0,0,
12845509.09,297.16,22.51,286.94,354.44,0,0,0,0,0,0,
12845498.88,628.32,36.12,622.3,568.2,0,0,0,0,0,0,
12845488.65,873.19,45.25,866.03,722.77,0,0,0,0,0,0,
12845478.45,319.44,31.87,298.67,502.12,0,0,0,0,0,0,
12845468.24,290.99,20.62,280.47,325.77,0,0,0,0,0,0,
12845458.04,570.67,32.91,564.58,520.65,0,0,0,0,0,0,
12845447.83,812.22,45.73,808.09,727.87,0,0,0,0,0,0,
12845437.61,383.14,37.17,378.82,591.16,0,0,0,0,0,0,
12845427.39,408.06,20.9,391.72,329.63,0,0,0,0,0,0,
12845417.19,356.2,27.78,348.77,440.59,0,0,0,0,0,0,
12845406.98,657.57,48.47,652.79,772.53,0,0,0,0,0,0,
12845396.75,750.05,36.74,745.73,587.85,0,0,0,0,0,0,
12845386.55,397.28,24.1,386.62,380.4,0,0,0,0,0,0,
12845376.31,280.3,22.33,275.9,354.74,0,0,0,0,0,0,
12845366.11,613.52,33.09,608.85,525.78,0,0,0,0,0,0,
12845355.89,904.28,45.99,895.28,730.46,0,0,0,0,0,0,
12845345.69,320.71,34.9,308.14,555.67,0,0,0,0,0,0,
12845335.49,302.92,16.61,293,260.24,0,0,0,0,0,0,
12845325.30,523.32,34.24,512.86,538.58,0,0,0,0,0,0,
12845315.09,852.66,48.53,848.62,772.53,0,0,0,0,0,0,
12845304.87,421.69,38.62,421.14,615.04,0,0,0,0,0,0,
12845294.67,408.2,20.55,388.94,324.83,0,0,0,0,0,0,
12845284.46,396.01,28.33,385.9,446.58,0,0,0,0,0,0,
12845274.26,686.58,51.9,682.11,826.59,0,0,0,0,0,0,
12845264.03,668.11,36.18,665.78,575.98,0,0,0,0,0,0,
12845253.79,437.04,24.09,422.94,381.03,0,0,0,0,0,0,
12845243.58,284.01,20.97,279.03,331.44,0,0,0,0,0,0,
12845233.37,614.07,42.21,612.41,671.89,0,0,0,0,0,0,
12845223.14,852.38,39.26,849.36,624.77,0,0,0,0,0,0,
12845212.93,308.16,29.21,296.13,462.39,0,0,0,0,0,0,
12845202.72,302.46,24.76,299.82,394.33,0,0,0,0,0,0,
12845192.52,585.83,30.2,583.4,480.59,0,0,0,0,0,0,
12845182.30,940.69,45.52,935.77,725.94,0,0,0,0,0,0,
12845172.09,301.58,38.1,296.82,605.82,0,0,0,0,0,0,
12845161.89,376.04,20.49,366.11,322.26,0,0,0,0,0,0,
12845151.69,433.41,28.72,431.67,455.92,0,0,0,0,0,0,
12845141.47,763.19,52.73,761.71,840.79,0,0,0,0,0,0,
12845131.25,564.64,38.84,556.58,619.03,0,0,0,0,0,0,
12845121.03,419.44,20.88,399.71,331.33,0,0,0,0,0,0,
12845110.83,350.36,27.66,340.26,436.27,0,0,0,0,0,0,
12845100.62,623.54,45.66,614.87,726.19,0,0,0,0,0,0,
12845090.40,786.32,36.34,778.16,577.64,0,0,0,0,0,0,
12845080.19,361.68,24.73,346.06,388.07,0,0,0,0,0,0,
12845069.99,326.52,25.88,315.14,408,0,0,0,0,0,0,
12845059.79,575,29.79,566.55,471.54,0,0,0,0,0,0,
12845049.57,943.33,43.94,932.44,701.28,0,0,0,0,0,0,
12845039.35,325.63,39.63,308.98,623.66,0,0,0,0,0,0,
12845029.15,271.25,15.34,259.48,242.42,0,0,0,0,0,0,
12845018.95,450.64,29.78,441.62,468.91,0,0,0,0,0,0,
12845008.75,447.95,38.18,442.29,606.62,0,0,0,0,0,0,
